Name,Profession,Month,Savings Balance,Loan Balance,Net Worth,Net Worth Label
Jack,"Police, Fire, EMT",265,570114.2138422509,0.0,570114.2138422509,"$570,114.21"
Jack,"Police, Fire, EMT",266,573635.9497202616,0.0,573635.9497202616,"$573,635.95"
Jack,"Police, Fire, EMT",267,577172.0335861726,0.0,577172.0335861726,"$577,172.03"
Jack,"Police, Fire, EMT",268,580722.5238954627,0.0,580722.5238954627,"$580,722.52"
Jack,"Police, Fire, EMT",269,584287.4793417655,0.0,584287.4793417655,"$584,287.48"
Jack,"Police, Fire, EMT",270,587866.9588578398,0.0,587866.9588578398,"$587,866.96"
Jack,"Police, Fire, EMT",271,591461.0216165435,0.0,591461.0216165435,"$591,461.02"
Jack,"Police, Fire, EMT",272,595069.7270318124,0.0,595069.7270318124,"$595,069.73"
Jack,"Police, Fire, EMT",273,598693.1347596418,0.0,598693.1347596418,"$598,693.13"
Jack,"Police, Fire, EMT",274,602331.3046990731,0.0,602331.3046990731,"$602,331.30"
Jack,"Police, Fire, EMT",275,605984.2969931836,0.0,605984.2969931836,"$605,984.30"
Jack,"Police, Fire, EMT",276,609652.1720300809,0.0,609652.1720300809,"$609,652.17"
Jack,"Police, Fire, EMT",277,613334.9904439016,0.0,613334.9904439016,"$613,334.99"
Jack,"Police, Fire, EMT",278,617032.8131158128,0.0,617032.8131158128,"$617,032.81"
Jack,"Police, Fire, EMT",279,620745.7011750195,0.0,620745.7011750195,"$620,745.70"
Jack,"Police, Fire, EMT",280,624473.7159997742,0.0,624473.7159997742,"$624,473.72"
Jack,"Police, Fire, EMT",281,628216.9192183921,0.0,628216.9192183921,"$628,216.92"
Jack,"Police, Fire, EMT",282,631975.3727102701,0.0,631975.3727102701,"$631,975.37"
Jack,"Police, Fire, EMT",283,635749.1386069091,0.0,635749.1386069091,"$635,749.14"
Jack,"Police, Fire, EMT",284,639538.2792929414,0.0,639538.2792929414,"$639,538.28"
Jack,"Police, Fire, EMT",285,643342.8574071624,0.0,643342.8574071624,"$643,342.86"
Jack,"Police, Fire, EMT",286,647162.9358435653,0.0,647162.9358435653,"$647,162.94"
Jack,"Police, Fire, EMT",287,650998.5777523812,0.0,650998.5777523812,"$650,998.58"
Jack,"Police, Fire, EMT",288,654849.8465411235,0.0,654849.8465411235,"$654,849.85"
Jack,"Police, Fire, EMT",289,658716.8058756351,0.0,658716.8058756351,"$658,716.81"
Jack,"Police, Fire, EMT",290,662599.519681142,0.0,662599.519681142,"$662,599.52"
Jack,"Police, Fire, EMT",291,666498.0521433089,0.0,666498.0521433089,"$666,498.05"
Jack,"Police, Fire, EMT",292,670412.4677093013,0.0,670412.4677093013,"$670,412.47"
Jack,"Police, Fire, EMT",293,674342.8310888502,0.0,674342.8310888502,"$674,342.83"
Jack,"Police, Fire, EMT",294,678289.207255322,0.0,678289.207255322,"$678,289.21"
Jack,"Police, Fire, EMT",295,682251.6614467929,0.0,682251.6614467929,"$682,251.66"
Jack,"Police, Fire, EMT",296,686230.2591671268,0.0,686230.2591671268,"$686,230.26"
Jack,"Police, Fire, EMT",297,690225.0661870588,0.0,690225.0661870588,"$690,225.07"
Jack,"Police, Fire, EMT",298,694236.1485452817,0.0,694236.1485452817,"$694,236.15"
Jack,"Police, Fire, EMT",299,698263.5725495385,0.0,698263.5725495385,"$698,263.57"
Jack,"Police, Fire, EMT",300,702307.4047777178,0.0,702307.4047777178,"$702,307.40"
Bill,Graphic Design,1,1906.95,-144465.7768,-142558.82679999998,"($142,558.83)"
Bill,Graphic Design,2,3821.6691503492284,-143849.9853,-140028.31614965078,"($140,028.32)"
Bill,Graphic Design,3,5744.189103527901,-143232.3978,-137488.2086964721,"($137,488.21)"
Bill,Graphic Design,4,7674.5416409723575,-142613.0089,-134938.46725902762,"($134,938.47)"
Bill,Graphic Design,5,9612.758673600443,-141991.8135,-132379.05482639954,"($132,379.05)"
Bill,Graphic Design,6,11558.872242339032,-141368.8063,-129809.93405766097,"($129,809.93)"
Bill,Graphic Design,7,13512.914518653699,-140743.982,-127231.06748134628,"($127,231.07)"
Bill,Graphic Design,8,15474.917805080553,-140117.3353,-124642.41749491946,"($124,642.42)"
Bill,Graphic Design,9,17444.914535760236,-139488.8609,-122043.94636423976,"($122,043.95)"
Bill,Graphic Design,10,19422.93727697409,-138858.5534,-119435.61612302592,"($119,435.62)"
Bill,Graphic Design,11,21409.018727682524,-138226.4075,-116817.38877231747,"($116,817.39)"
Bill,Graphic Design,12,23403.191720065548,-137592.4178,-114189.22607993445,"($114,189.23)"
Bill,Graphic Design,13,25405.48922006555,-136956.5791,-111551.08987993446,"($111,551.09)"
Bill,Graphic Design,14,27415.94432793224,-136318.8857,-108902.94137206777,"($108,902.94)"
Bill,Graphic Design,15,29434.59027876985,-135679.3325,-106244.74222123015,"($106,244.74)"
Bill,Graphic Design,16,31461.460443086533,-135037.9139,-103576.45345691348,"($103,576.45)"
Bill,Graphic Design,17,33496.58832734602,-134394.6245,-100898.03617265398,"($100,898.04)"
Bill,Graphic Design,18,35540.007574521536,-133749.4588,-98209.45122547846,"($98,209.45)"
Bill,Graphic Design,19,37591.751964651936,-133102.4114,-95510.65943534808,"($95,510.66)"
Bill,Graphic Design,20,39651.85541540013,-132453.4767,-92801.62128459987,"($92,801.62)"
Bill,Graphic Design,21,41720.3519826138,-131802.6494,-90082.2974173862,"($90,082.30)"
Bill,Graphic Design,22,43797.275860888345,-131149.9238,-87352.64793911164,"($87,352.65)"
Bill,Graphic Design,23,45882.661384132196,-130495.2944,-84612.6330158678,"($84,612.63)"
Bill,Graphic Design,24,47976.54302613437,-129838.7557,-81862.21267386562,"($81,862.21)"
Bill,Graphic Design,25,50078.95540113437,-129180.302,-79101.34659886562,"($79,101.35)"
Bill,Graphic Design,26,52189.93326439439,-128519.9279,-76329.9946356056,"($76,329.99)"
Bill,Graphic Design,27,54309.51151277388,-127857.6277,-73548.11618722611,"($73,548.12)"
Bill,Graphic Design,28,56437.72518530639,-127193.3958,-70755.6706146936,"($70,755.67)"
Bill,Graphic Design,29,58574.609463778856,-126527.2265,-67952.61703622114,"($67,952.62)"
Bill,Graphic Design,30,60720.199673313145,-125859.1143,-65138.914626686856,"($65,138.91)"
Bill,Graphic Design,31,62874.53128295006,-125189.0533,-62314.52201704994,"($62,314.52)"
Bill,Graphic Design,32,65037.639906235665,-124517.0381,-59479.39819376434,"($59,479.40)"
Bill,Graphic Design,33,67209.56130181001,-123843.0628,-56633.50149818999,"($56,633.50)"
Bill,Graphic Design,34,69390.33137399828,-123167.1217,-53776.79032600172,"($53,776.79)"
Bill,Graphic Design,35,71579.98617340432,-122489.2092,-50909.223026595675,"($50,909.22)"
Bill,Graphic Design,36,73778.5618975066,-121809.3193,-48030.7574024934,"($48,030.76)"
Bill,Graphic Design,37,75986.09489125661,-121127.4465,-45141.351608743396,"($45,141.35)"
Bill,Graphic Design,38,78202.62164767964,-120443.5849,-42240.96325232036,"($42,240.96)"
Bill,Graphic Design,39,80428.1788084781,-119757.7287,-39329.54989152191,"($39,329.55)"
Bill,Graphic Design,40,82662.80316463724,-119069.8721,-36407.06893536275,"($36,407.07)"
Bill,Graphic Design,41,84906.53165703332,-118380.0092,-33473.47754296668,"($33,473.48)"
Bill,Graphic Design,42,87159.40137704433,-117688.1342,-30528.732822955673,"($30,528.73)"
Bill,Graphic Design,43,89421.44956716309,-116994.2413,-27572.791732836908,"($27,572.79)"
Bill,Graphic Design,44,91692.71362161297,-116298.3245,-24605.61087838703,"($24,605.61)"
Bill,Graphic Design,45,93973.23108696604,-115600.3779,-21627.146813033964,"($21,627.15)"
Bill,Graphic Design,46,96263.03966276374,-114900.3957,-18637.356037236255,"($18,637.36)"
Bill,Graphic Design,47,98562.17720214008,-114198.3719,-15636.194697859915,"($15,636.19)"
Bill,Graphic Design,48,100870.68171244748,-113494.3004,-12623.618687552516,"($12,623.62)"
Bill,Graphic Design,49,103188.59135588497,-112788.1755,-9599.584144115026,"($9,599.58)"
Bill,Graphic Design,50,105515.94445012914,-112079.991,-6564.046549870851,"($6,564.05)"
Bill,Graphic Design,51,107852.77946896754,-111369.741,-3516.961531032459,"($3,516.96)"
Bill,Graphic Design,52,110199.13504293463,-110657.4194,-458.284357065364,($458.28)
Bill,Graphic Design,53,112555.04995995053,-109943.0202,2612.0297599505284,"$2,612.03"
Bill,Graphic Design,54,114920.56316596208,-109226.5373,5694.025865962089,"$5,694.03"
Bill,Graphic Design,55,117295.71376558678,-108507.9647,8787.749065586788,"$8,787.75"
Bill,Graphic Design,56,119680.54102275916,-107787.2963,11893.244722759162,"$11,893.24"
Bill,Graphic Design,57,122075.0843613799,-107064.5259,15010.5584613799,"$15,010.56"
Bill,Graphic Design,58,124479.38336596747,-106339.6475,18139.735865967465,"$18,139.74"
Bill,Graphic Design,59,126893.47778231264,-105612.6548,21280.82298231263,"$21,280.82"
Bill,Graphic Design,60,129317.40751813541,-104883.5417,24433.86581813541,"$24,433.87"
Bill,Graphic Design,61,131751.2126437448,-104152.302,27598.910643744806,"$27,598.91"
Bill,Graphic Design,62,134194.9333927012,-103418.9295,30776.003892701206,"$30,776.00"
Bill,Graphic Design,63,136648.61016248152,-102683.4181,33965.192062481525,"$33,965.19"
Bill,Graphic Design,64,139112.283515147,-101945.7614,37166.52211514699,"$37,166.52"
Bill,Graphic Design,65,141585.9941780137,-101205.9532,40380.0409780137,"$40,380.04"
Bill,Graphic Design,66,144069.78304432586,-100463.9872,43605.795844325854,"$43,605.80"
Bill,Graphic Design,67,146563.69117393182,-99719.85719,46843.83398393182,"$46,843.83"
Bill,Graphic Design,68,149067.75979396285,-98973.55677,50094.20302396285,"$50,094.20"
Bill,Graphic Design,69,151582.03029951462,-98225.07964,53356.95065951462,"$53,356.95"
Bill,Graphic Design,70,154106.5442543316,-97474.41946,56632.12479433158,"$56,632.12"
Bill,Graphic Design,71,156641.34339149404,-96721.56985,59919.77354149404,"$59,919.77"
Bill,Graphic Design,72,159186.46961410798,-95966.52443,63219.94518410797,"$63,219.95"
Bill,Graphic Design,73,161741.96499599784,-95209.27679,66532.68820599784,"$66,532.69"
Bill,Graphic Design,74,164307.87178240207,-94449.82052,69858.05126240208,"$69,858.05"
Bill,Graphic Design,75,166884.23239067142,-93688.14916,73196.08323067141,"$73,196.08"
Bill,Graphic Design,76,169471.08941097016,-92924.25626,76546.83315097017,"$76,546.83"
Bill,Graphic Design,77,172068.4856069802,-92158.13534,79910.3502669802,"$79,910.35"
Bill,Graphic Design,78,174676.46391660796,-91389.7799,83286.68401660796,"$83,286.68"
Bill,Graphic Design,79,177295.0674526942,-90619.18343,86675.8840226942,"$86,675.88"
Bill,Graphic Design,80,179924.33950372678,-89846.33938,90078.00012372677,"$90,078.00"
Bill,Graphic Design,81,182564.32353455614,-89071.2412,93493.08233455614,"$93,493.08"
Bill,Graphic Design,82,185215.06318711396,-88293.88232,96921.18086711396,"$96,921.18"
Bill,Graphic Design,83,187876.60228113452,-87514.25615,100362.34613113452,"$100,362.35"
Bill,Graphic Design,84,190548.98481487914,-86732.35606,103816.62875487913,"$103,816.63"
Bill,Graphic Design,85,193232.25496586348,-85948.17543,107284.07953586348,"$107,284.08"
Bill,Graphic Design,86,195926.45709158792,-85161.70761,110764.74948158792,"$110,764.75"
Bill,Graphic Design,87,198631.63573027073,-84372.94592,114258.68981027073,"$114,258.69"
Bill,Graphic Design,88,201347.8356015844,-83581.88368,117765.9519215844,"$117,765.95"
Bill,Graphic Design,89,204075.10160739496,-82788.51418,121286.58742739496,"$121,286.59"
Bill,Graphic Design,90,206813.4788325041,-81992.83068,124820.6481525041,"$124,820.65"
Bill,Graphic Design,91,209563.01254539468,-81194.82643,128368.18611539468,"$128,368.19"
Bill,Graphic Design,92,212323.7481989789,-80394.49468,131929.2535189789,"$131,929.25"
Bill,Graphic Design,93,215095.73143134973,-79591.82862,135503.90281134972,"$135,503.90"
Bill,Graphic Design,94,217879.00806653543,-78786.82145,139092.18661653541,"$139,092.19"
Bill,Graphic Design,95,220673.62411525703,-77979.46635,142694.15776525703,"$142,694.16"
Bill,Graphic Design,96,223479.62577568888,-77169.75646,146309.86931568888,"$146,309.87"
Bill,Graphic Design,97,226297.05943422246,-76357.68491,149939.37452422245,"$149,939.37"
Bill,Graphic Design,98,229125.97166623312,-75543.24483,153582.7268362331,"$153,582.73"
Bill,Graphic Design,99,231966.40923685007,-74726.42929,157239.97994685007,"$157,239.98"
Bill,Graphic Design,100,234818.41910172944,-73907.23138,160911.18772172945,"$160,911.19"
Bill,Graphic Design,101,237682.0484078305,-73085.64414,164596.40426783048,"$164,596.40"
Bill,Graphic Design,102,240557.3444941951,-72261.6606,168295.6838941951,"$168,295.68"
Bill,Graphic Design,103,243444.35489273022,-71435.27378,172009.0811127302,"$172,009.08"
Bill,Graphic Design,104,246343.12732899364,-70606.47666,175736.65066899365,"$175,736.65"
Bill,Graphic Design,105,249253.709722983,-69775.26221,179478.447512983,"$179,478.45"
Bill,Graphic Design,106,252176.150189928,-68941.6234,183234.52678992803,"$183,234.53"
Bill,Graphic Design,107,255110.49704108568,-68105.55313,187004.94391108566,"$187,004.94"
Bill,Graphic Design,108,258056.79878453913,-67267.04433,190789.75445453913,"$190,789.75"
Bill,Graphic Design,109,261015.10412599938,-66426.08987,194589.01425599938,"$194,589.01"
Bill,Graphic Design,110,263985.46196961054,-65582.68264,198402.77932961052,"$198,402.78"
Bill,Graphic Design,111,266967.92141875834,-64736.81546,202231.10595875833,"$202,231.11"
Bill,Graphic Design,112,269962.53177688166,-63888.48117,206074.05060688168,"$206,074.05"
Bill,Graphic Design,113,272969.34254828776,-63037.67257,209931.66997828777,"$209,931.67"
Bill,Graphic Design,114,275988.4034389706,-62184.38245,213804.02098897062,"$213,804.02"
Bill,Graphic Design,115,279019.7643574325,-61328.60357,217691.16078743248,"$217,691.16"
Bill,Graphic Design,116,282063.4754155091,-60470.32866,221593.14675550908,"$221,593.15"
Bill,Graphic Design,117,285119.58692919795,-59609.55045,225510.03647919794,"$225,510.04"
Bill,Graphic Design,118,288188.1494194902,-58746.26164,229441.8877794902,"$229,441.89"
Bill,Graphic Design,119,291269.21361320576,-57880.45491,233388.75870320576,"$233,388.76"
Bill,Graphic Design,120,294362.8304438319,-57012.1229,237350.7075438319,"$237,350.71"
Bill,Graphic Design,121,297469.0510523652,-56141.25826,241327.79279236522,"$241,327.79"
Bill,Graphic Design,122,300587.92678815697,-55267.85359,245320.07319815696,"$245,320.07"
Bill,Graphic Design,123,303719.50920976215,-54391.9015,249327.60770976215,"$249,327.61"
Bill,Graphic Design,124,306863.85008579167,-53513.39455,253350.45553579167,"$253,350.46"
Bill,Graphic Design,125,310021.0013957681,-52632.32528,257388.6761157681,"$257,388.68"
Bill,Graphic Design,126,313191.0153309851,-51748.68623,261442.32910098508,"$261,442.33"
Bill,Graphic Design,127,316373.94429537,-50862.4699,265511.47439537,"$265,511.47"
Bill,Graphic Design,128,319569.84090635047,-49973.66877,269596.1721363505,"$269,596.17"
Bill,Graphic Design,129,322778.75799572375,-49082.2753,273696.48269572377,"$273,696.48"
Bill,Graphic Design,130,326000.74861053063,-48188.28194,277812.4666705306,"$277,812.47"
Bill,Graphic Design,131,329235.866013932,-47291.68109,281944.18492393196,"$281,944.18"
Bill,Graphic Design,132,332484.1636860894,-46392.46516,286091.69852608937,"$286,091.70"
Bill,Graphic Design,133,335745.69532504934,-45490.62652,290255.06880504935,"$290,255.07"
Bill,Graphic Design,134,339020.5148476307,-44586.15751,294434.3573376307,"$294,434.36"
Bill,Graphic Design,135,342308.67639031616,-43679.05047,298629.62592031615,"$298,629.63"
Bill,Graphic Design,136,345610.2343101472,-42769.2977,302840.9366101472,"$302,840.94"
Bill,Graphic Design,137,348925.24318562244,-41856.89149,307068.35169562243,"$307,068.35"
Bill,Graphic Design,138,352253.7578176003,-40941.82409,311311.93372760026,"$311,311.93"
Bill,Graphic Design,139,355595.8332302045,-40024.08774,315571.7454902045,"$315,571.75"
Bill,Graphic Design,140,358951.5246717339,-39103.67467,319847.8500017339,"$319,847.85"
Bill,Graphic Design,141,362320.88761557586,-38180.57705,324140.31056557584,"$324,140.31"
Bill,Graphic Design,142,365703.9777611231,-37254.78707,328449.1906911231,"$328,449.19"
Bill,Graphic Design,143,369100.8510346945,-36326.29686,332774.5541746945,"$332,774.55"
Bill,Graphic Design,144,372511.5635904598,-35395.09856,337116.4650304598,"$337,116.47"
Bill,Graphic Design,145,375936.17181136773,-34461.18427,341474.98754136777,"$341,474.99"
Bill,Graphic Design,146,379374.73231007817,-33524.54605,345850.18626007816,"$345,850.19"
Bill,Graphic Design,147,382827.3019298979,-32585.17598,350242.1259498979,"$350,242.13"
Bill,Graphic Design,148,386293.93774572044,-31643.06608,354650.8716657204,"$354,650.87"
Bill,Graphic Design,149,389774.69706496946,-30698.20835,359076.4887149695,"$359,076.49"
Bill,Graphic Design,150,393269.6374285462,-29750.59479,363519.0426385462,"$363,519.04"
Bill,Graphic Design,151,396778.8166117806,-28800.21736,367978.5992517806,"$367,978.60"
Bill,Graphic Design,152,400302.2926253865,-27847.068,372455.22462538653,"$372,455.22"
Bill,Graphic Design,153,403840.12371642055,-26891.13861,376948.9851064205,"$376,948.99"
Bill,Graphic Design,154,407392.36836924515,-25932.4211,381459.94726924517,"$381,459.95"
Bill,Graphic Design,155,410959.08530649514,-24970.90733,385988.1779764951,"$385,988.18"
Bill,Graphic Design,156,414540.3334900487,-24006.58914,390533.7443500487,"$390,533.74"
Bill,Graphic Design,157,418136.17212200206,-23039.45836,395096.71376200207,"$395,096.71"
Bill,Graphic Design,158,421746.660645648,-22069.50678,399677.153865648,"$399,677.15"
Bill,Graphic Design,159,425371.8587464587,-21096.72617,404275.13257645874,"$404,275.13"
Bill,Graphic Design,160,429011.82635307236,-20121.10829,408890.71806307236,"$408,890.72"
Bill,Graphic Design,161,432666.62363828387,-19142.64486,413523.97877828387,"$413,523.98"
Bill,Graphic Design,162,436336.31102003943,-18161.32757,418174.9834500394,"$418,174.98"
Bill,Graphic Design,163,440020.94916243554,-17177.14811,422843.80105243553,"$422,843.80"
Bill,Graphic Design,164,443720.59897672175,-16190.09812,427530.5008567218,"$427,530.50"
Bill,Graphic Design,165,447435.3216223075,-15200.16924,432235.1523823075,"$432,235.15"
Bill,Graphic Design,166,451165.1785077733,-14207.35307,436957.8254377733,"$436,957.83"
Bill,Graphic Design,167,454910.23129188584,-13211.64118,441698.59011188586,"$441,698.59"
Bill,Graphic Design,168,458670.54188461707,-12213.02514,446457.5167446171,"$446,457.52"
Bill,Graphic Design,169,462446.1724481681,-11211.49646,451234.6759881681,"$451,234.68"
Bill,Graphic Design,170,466237.18539799633,-10207.04666,456030.13873799634,"$456,030.14"
Bill,Graphic Design,171,470043.6434038476,-9199.667212,460843.9761918476,"$460,843.98"
Bill,Graphic Design,172,473865.6093907919,-8189.349574,465676.2598167919,"$465,676.26"
Bill,Graphic Design,173,477703.14654026396,-7176.085177,470527.061363264,"$470,527.06"
Bill,Graphic Design,174,481556.3182911073,-6159.865426,475396.45286510733,"$475,396.45"
Bill,Graphic Design,175,485425.1883406233,-5140.6817,480284.50664062327,"$480,284.51"
Bill,Graphic Design,176,489309.8206456238,-4118.525355,485191.2952906238,"$485,191.30"
Bill,Graphic Design,177,493210.2794234888,-3093.38772,490116.8917034888,"$490,116.89"
Bill,Graphic Design,178,497126.6291532279,-2065.260101,495061.3690522279,"$495,061.37"
Bill,Graphic Design,179,501058.934576546,-1034.133776,500024.800800546,"$500,024.80"
Bill,Graphic Design,180,505007.26069891383,0.0,505007.26069891383,"$505,007.26"
Bill,Graphic Design,181,508971.67279064236,0.0,508971.67279064236,"$508,971.67"
Bill,Graphic Design,182,512952.236387962,0.0,512952.236387962,"$512,952.24"
Bill,Graphic Design,183,516949.01729410584,0.0,516949.01729410584,"$516,949.02"
Bill,Graphic Design,184,520962.08158039744,0.0,520962.08158039744,"$520,962.08"
Bill,Graphic Design,185,524991.4955873431,0.0,524991.4955873431,"$524,991.50"
Bill,Graphic Design,186,529037.3259257285,0.0,529037.3259257285,"$529,037.33"
Bill,Graphic Design,187,533099.6394777203,0.0,533099.6394777203,"$533,099.64"
Bill,Graphic Design,188,537178.5033979707,0.0,537178.5033979707,"$537,178.50"
Bill,Graphic Design,189,541273.9851147289,0.0,541273.9851147289,"$541,273.99"
Bill,Graphic Design,190,545386.1523309549,0.0,545386.1523309549,"$545,386.15"
Bill,Graphic Design,191,549515.0730254388,0.0,549515.0730254388,"$549,515.07"
Bill,Graphic Design,192,553660.8154539249,0.0,553660.8154539249,"$553,660.82"
Bill,Graphic Design,193,557823.4481502399,0.0,557823.4481502399,"$557,823.45"
Bill,Graphic Design,194,562003.0399274254,0.0,562003.0399274254,"$562,003.04"
Bill,Graphic Design,195,566199.6598788764,0.0,566199.6598788764,"$566,199.66"
Bill,Graphic Design,196,570413.3773794825,0.0,570413.3773794825,"$570,413.38"
Bill,Graphic Design,197,574644.2620867754,0.0,574644.2620867754,"$574,644.26"
Bill,Graphic Design,198,578892.3839420801,0.0,578892.3839420801,"$578,892.38"
Bill,Graphic Design,199,583157.8131716714,0.0,583157.8131716714,"$583,157.81"
Bill,Graphic Design,200,587440.6202879344,0.0,587440.6202879344,"$587,440.62"
Bill,Graphic Design,201,591740.8760905307,0.0,591740.8760905307,"$591,740.88"
Bill,Graphic Design,202,596058.6516675679,0.0,596058.6516675679,"$596,058.65"
Bill,Graphic Design,203,600394.018396776,0.0,600394.018396776,"$600,394.02"
Bill,Graphic Design,204,604747.0479466865,0.0,604747.0479466865,"$604,747.05"
Bill,Graphic Design,205,609117.8122778172,0.0,609117.8122778172,"$609,117.81"
Bill,Graphic Design,206,613506.383643862,0.0,613506.383643862,"$613,506.38"
Bill,Graphic Design,207,617912.8345928855,0.0,617912.8345928855,"$617,912.83"
Bill,Graphic Design,208,622337.2379685219,0.0,622337.2379685219,"$622,337.24"
Bill,Graphic Design,209,626779.6669111794,0.0,626779.6669111794,"$626,779.67"
Bill,Graphic Design,210,631240.1948592494,0.0,631240.1948592494,"$631,240.19"
Bill,Graphic Design,211,635718.8955503203,0.0,635718.8955503203,"$635,718.90"
Bill,Graphic Design,212,640215.8430223964,0.0,640215.8430223964,"$640,215.84"
Bill,Graphic Design,213,644731.1116151224,0.0,644731.1116151224,"$644,731.11"
Bill,Graphic Design,214,649264.7759710116,0.0,649264.7759710116,"$649,264.78"
Bill,Graphic Design,215,653816.9110366802,0.0,653816.9110366802,"$653,816.91"
Bill,Graphic Design,216,658387.5920640862,0.0,658387.5920640862,"$658,387.59"
Bill,Graphic Design,217,662976.8946117734,0.0,662976.8946117734,"$662,976.89"
Bill,Graphic Design,218,667584.8945461205,0.0,667584.8945461205,"$667,584.89"
Bill,Graphic Design,219,672211.6680425953,0.0,672211.6680425953,"$672,211.67"
Bill,Graphic Design,220,676857.2915870135,0.0,676857.2915870135,"$676,857.29"
Bill,Graphic Design,221,681521.841976804,0.0,681521.841976804,"$681,521.84"
Bill,Graphic Design,222,686205.3963222775,0.0,686205.3963222775,"$686,205.40"
Bill,Graphic Design,223,690908.0320479019,0.0,690908.0320479019,"$690,908.03"
Bill,Graphic Design,224,695629.8268935819,0.0,695629.8268935819,"$695,629.83"
Bill,Graphic Design,225,700370.8589159441,0.0,700370.8589159441,"$700,370.86"
Bill,Graphic Design,226,705131.2064896277,0.0,705131.2064896277,"$705,131.21"
Bill,Graphic Design,227,709910.9483085797,0.0,709910.9483085797,"$709,910.95"
Bill,Graphic Design,228,714710.1633873561,0.0,714710.1633873561,"$714,710.16"
Bill,Graphic Design,229,719528.9310624277,0.0,719528.9310624277,"$719,528.93"
Bill,Graphic Design,230,724367.3309934922,0.0,724367.3309934922,"$724,367.33"
Bill,Graphic Design,231,729225.4431647906,0.0,729225.4431647906,"$729,225.44"
Bill,Graphic Design,232,734103.3478864298,0.0,734103.3478864298,"$734,103.35"
Bill,Graphic Design,233,739001.1257957097,0.0,739001.1257957097,"$739,001.13"
Bill,Graphic Design,234,743918.8578584568,0.0,743918.8578584568,"$743,918.86"
Bill,Graphic Design,235,748856.6253703624,0.0,748856.6253703624,"$748,856.63"
Bill,Graphic Design,236,753814.5099583265,0.0,753814.5099583265,"$753,814.51"
Bill,Graphic Design,237,758792.5935818069,0.0,758792.5935818069,"$758,792.59"
Bill,Graphic Design,238,763790.9585341747,0.0,763790.9585341747,"$763,790.96"
Bill,Graphic Design,239,768809.6874440743,0.0,768809.6874440743,"$768,809.69"
Bill,Graphic Design,240,773848.8632767894,0.0,773848.8632767894,"$773,848.86"
Bill,Graphic Design,241,778908.5693356146,0.0,778908.5693356146,"$778,908.57"
Bill,Graphic Design,242,783988.8892632322,0.0,783988.8892632322,"$783,988.89"
Bill,Graphic Design,243,789089.9070430956,0.0,789089.9070430956,"$789,089.91"
Bill,Graphic Design,244,794211.7070008167,0.0,794211.7070008167,"$794,211.71"
Bill,Graphic Design,245,799354.3738055606,0.0,799354.3738055606,"$799,354.37"
Bill,Graphic Design,246,804517.9924714451,0.0,804517.9924714451,"$804,517.99"
Bill,Graphic Design,247,809702.648358946,0.0,809702.648358946,"$809,702.65"
Bill,Graphic Design,248,814908.4271763081,0.0,814908.4271763081,"$814,908.43"
Bill,Graphic Design,249,820135.4149809625,0.0,820135.4149809625,"$820,135.41"
Bill,Graphic Design,250,825383.6981809487,0.0,825383.6981809487,"$825,383.70"
Bill,Graphic Design,251,830653.3635363433,0.0,830653.3635363433,"$830,653.36"
Bill,Graphic Design,252,835944.4981606941,0.0,835944.4981606941,"$835,944.50"
Bill,Graphic Design,253,841257.1895224606,0.0,841257.1895224606,"$841,257.19"
Bill,Graphic Design,254,846591.5254464592,0.0,846591.5254464592,"$846,591.53"
Bill,Graphic Design,255,851947.5941153157,0.0,851947.5941153157,"$851,947.59"
Bill,Graphic Design,256,857325.4840709228,0.0,857325.4840709228,"$857,325.48"
Bill,Graphic Design,257,862725.284215904,0.0,862725.284215904,"$862,725.28"
Bill,Graphic Design,258,868147.0838150827,0.0,868147.0838150827,"$868,147.08"
Bill,Graphic Design,259,873590.9724969586,0.0,873590.9724969586,"$873,590.97"
Bill,Graphic Design,260,879057.0402551888,0.0,879057.0402551888,"$879,057.04"
Bill,Graphic Design,261,884545.3774500759,0.0,884545.3774500759,"$884,545.38"
Bill,Graphic Design,262,890056.0748100615,0.0,890056.0748100615,"$890,056.07"
Bill,Graphic Design,263,895589.2234332258,0.0,895589.2234332258,"$895,589.22"
Bill,Graphic Design,264,901144.9147887942,0.0,901144.9147887942,"$901,144.91"
Bill,Graphic Design,265,906723.240718649,0.0,906723.240718649,"$906,723.24"
Bill,Graphic Design,266,912324.2934388475,0.0,912324.2934388475,"$912,324.29"
Bill,Graphic Design,267,917948.1655411469,0.0,917948.1655411469,"$917,948.17"
Bill,Graphic Design,268,923594.9499945344,0.0,923594.9499945344,"$923,594.95"
Bill,Graphic Design,269,929264.7401467646,0.0,929264.7401467646,"$929,264.74"
Bill,Graphic Design,270,934957.6297259022,0.0,934957.6297259022,"$934,957.63"
Bill,Graphic Design,271,940673.712841872,0.0,940673.712841872,"$940,673.71"
Bill,Graphic Design,272,946413.0839880138,0.0,946413.0839880138,"$946,413.08"
Bill,Graphic Design,273,952175.8380426452,0.0,952175.8380426452,"$952,175.84"
Bill,Graphic Design,274,957962.0702706301,0.0,957962.0702706301,"$957,962.07"
Bill,Graphic Design,275,963771.8763249526,0.0,963771.8763249526,"$963,771.88"
Bill,Graphic Design,276,969605.3522482994,0.0,969605.3522482994,"$969,605.35"
Bill,Graphic Design,277,975462.5944746468,0.0,975462.5944746468,"$975,462.59"
